airportName,country,airportCode
Elkhart,United States,\N
Denver,United States,\N
Galesburg,United States,GBG
Guymon,United States,GUY
Meade,United States,\N
Shell Knob,United States,\N
Ulysses,United States,\N
Flagler,United States,\N
Independence,United States,IDP
Augusta,United States,\N
Larned,United States,\N
Lampasas,United States,\N
Bay City,United States,BBC
Paris,United States,PRX
Coffeyville,United States,CFV
Summit,United States,\N
Greeley,United States,GXY
Memphis,United States,\N
Oakley,United States,OEL
Fremont,United States,FET
La Grande,United States,LGD
Szczytno-Szymany,Poland,SZY
Mount Pocono,United States,MPO
Quakertown,United States,UKT
Banff,Canada,YBA
Nordborg,Denmark,\N
Banning,United States,BNG
Giessen,Germany,\N
Budapest,Hungary,\N
Norfolk  Nebraska,United States,OFK
Kotido,Uganda,\N
Kampala,Uganda,\N
Arlington,United States,\N
Paracatu,Brazil,\N
Conselheiro Lafaiete,Brazil,\N
Janauba,Brazil,\N
Teofilo Otoni,Brazil,TFL
Muriae,Brazil,\N
Tampa,United States,TPF
Malbouhans,France,\N
Paraty,Brazil,\N
Buzios,Brazil,BZC
Angra dos Reis,Brazil,\N
Itaperuna,Brazil,ITP
Marica,Brazil,\N
Resende,Brazil,REZ
Saquarema,Brazil,\N
Drumheller,Canada,\N
Mwene-Ditu,Congo (Kinshasa),\N
Kabinda,Congo (Kinshasa),KBN
Ikela,Congo (Kinshasa),IKL
Aripuana,Brazil,AIR
Juruena,Brazil,JRN
Juina,Brazil,JIA
Vila Rica,Brazil,VLP
Juara,Brazil,JUA
Caceres,Brazil,CCX
Chapada dos Guimaraes,Brazil,\N
Tangara da Serra,Brazil,TGQ
Canarana,Brazil,CQA
Vila Bela da Santissima Trindade ,Brazil,MTG
Bumba,Congo (Kinshasa),BMB
Sobral,Brazil,\N
Arapiraca,Brazil,APQ
Floriano,Brazil,FLB
Picos,Brazil,PCS
Beni,Congo (Kinshasa),BNC
Boende,Congo (Kinshasa),BNB
Montauk,United States,MTP
Valparaiso IN,United States,VPZ
DHARAVANDHOO,Maldives,DRV
Saumlaki,Indonesia,SXK
Melo,Uruguay,MLZ
Paysandu,Uruguay,PDU
Artigas ,Uruguay,ATI
Murray Bridge,Australia,\N
Horsham,Australia,HSM
Swan Hill,Australia,SWH
Turtle Island,Fiji,TTL
Karimunjawa,Indonesia,KWB
Kongolo,Congo (Kinshasa),KOO
Attopeu,Laos,AOU
Kahemba,Congo (Kinshasa),\N
Caracas,Venezuela,\N
Sao Miguel do Oeste,Brazil,SQX
Ludington,United States,LDM
San Jose,United States,RHV
Sohar,Oman,OHS
Kadanwari,Pakistan,KCF
Sindh,Pakistan,RZS
Thamkharka,Nepal,\N
Thimarafushi,Maldives,TMF
Ifuru,Maldives,IFU
Kieta,Papua New Guinea,KZF
Ordu-Giresun,Turkey,OGU
Hakkari,Turkey,YKO
Jelenia Gora,Poland,\N
Jakar,Bhutan,BUT
Toli-Toli,Indonesia,TLI
Vuktyl,Russia,\N
Berezniki,Russia,\N
San Sebastian,Chile,\N
Tolhuin,Argentina,\N
Tarko-Sale,Russia,TQL
Camarillo - CA,United States,\N
Leopoldsburg,Belgium,\N
Jinchuan,China,JIC
Moyogalpa,Nicaragua,\N
Bole,China,BPL
Fuyun,China,FYN
Achinsk,Russia,ACS
LINFEN,China,LFQ
Hinton,Canada,YJP
Watsonville,United States,WVI
Gelephu,Bhutan,GLU
Hollister,United States,HLI
Williamsburg,United States,\N
Dulkaninna,Australia,DLK
William Creek,Australia,\N
Kenora,Canada,\N
Riga,Latvia,\N
Siquijor,Philippines,\N
Musselwhite Mine,Canada,YBS
Rizhao,China,RIZ
Sanming,China,SQJ
Taroom,Australia,XTO
Gelnhausen,Germany,\N
Aero,Denmark,\N
Lauterbach-Wernges,Germany,\N
Aschaffenburg,Germany,\N
Squamish,Canada,YSE
Reichelsheim,Germany,\N
Schoenstadt,Germany,\N
Lauenbrueck,Germany,\N
Huettenbusch,Germany,\N
Vsar,Croatia,\N
Marysville,United States,\N
La Grande-4,Canada,YAH
Alert Bay,Canada,YAL
Liverpool,Canada,\N
Nipawin,Canada,\N
Centralia,Canada,YCE
Blue River,Canada,\N
Chetwynd,Canada,YCQ
Ross River,Canada,XRR
Dolbeau-St-Félicien,Canada,YDO
Amos,Canada,YEY
Goderich,Canada,\N
Hope,Canada,YHE
Haines Junction,Canada,YHT
Digby,Canada,YDG
Fort Liard,Canada,YJF
Key Lake,Canada,YKJ
Leaf Rapids,Canada,YLR
Matane,Canada,YME
Charlevoix,Canada,YML
Nejanilini Lake,Canada,\N
Owen Sound,Canada,YOS
Port Hawkesbury,Canada,YPS
St Thomas,Canada,YQS
Ottawa,Canada,YRO
Ottawa,Canada,\N
Smiths Falls,Canada,YSH
St Leonard,Canada,YSL
Virden,Canada,\N
Vernon,Canada,YVE
Beaver Creek,Canada,YXQ
Salmon Arm,Canada,YSN
Kelsey,Canada,KES
Pukatawagan,Canada,XPK
Grand Forks,Canada,ZGF
Jenpeg,Canada,ZJG
Thicket Portage,Canada,YTD
Pikwitonei,Canada,PIW
Poplar River,Canada,XPP
Pincher Creek,Canada,WPC
Stewart,Canada,ZST
Ignace,Canada,ZUC
Neubrandenburg,Germany,FNB
Bamberg,Germany,\N
Zerbst/Anhalt,Germany,\N
Spadeadam,United Kingdom,\N
Kinloss,United Kingdom,FSS
Biała Podlaska,Poland,BXP
Lębork,Poland,\N
Dęblin,Poland,\N
Leczyca,Poland,\N
,Poland,\N
,Poland,\N
Tomaszów Mazowiecki,Poland,\N
Björkvik,Sweden,\N
Ljungbyhed,Sweden,\N
Daugavpils,Latvia,DGP
Jēkabpils,Latvia,\N
Tukums,Latvia,\N
Kėdainiai,Lithuania,\N
Lime Acres,South Africa,LMR
Sowa,Botswana,SXN
Lusaka,Zambia,\N
Sumbe,Angola,NDD
Mangochi,Malawi,MAI
Arandis,Namibia,ADI
Mariental,Namibia,\N
Cairo,Egypt,\N
Beni Suef,Egypt,\N
Jiyanklis,Egypt,\N
Merowe,Sudan,MWE
Alton/St Louis,United States,ALN
Alexandria,United States,AXN
Columbus,United States,CLU
Brady,United States,BBD
Bishop,United States,BIH
Baker City,United States,BKE
Big Piney,United States,BPI
Mountain Home,United States,WMH
Battle Creek,United States,BTL
Burley,United States,BYI
Charles City,United States,CCY
Chanute,United States,CNU
Jacksonville,United States,CRG
Crossville,United States,CSV
Fort Belvoir,United States,DAA
Daggett,United States,DAG
Deming,United States,DMN
Mercury,United States,DRA
Needles,United States,EED
Crestview,United States,EGI
Eureka,United States,EKA
San Marcos,United States,\N
Hayward,United States,HYR
Junction,United States,JCT
Monticello,United States,\N
Lovelock,United States,LOL
Mobridge,United States,MBG
Mc Comb,United States,MCB
Carbondale/Murphysboro,United States,MDH
Eastover,United States,MMT
Brunswick,United States,NHZ
Mayport,United States,NRB
Orangeburg,United States,OGB
Columbus,United States,\N
Ottumwa,United States,OTM
Fort Rucker/Ozark,United States,OZR
Pinedale,United States,PWY
Poughkeepsie,United States,POU
New Richmond,United States,\N
Russell,United States,RSL
Redwood Falls,United States,RWF
Salinas,United States,SNS
Sonora,United States,\N
Benton,United States,\N
Tonopah,United States,TPH
Aurora,United States,\N
Ukiah,United States,UKI
Oxford,United States,UOX
Huntsville,United States,HTV
Valentine,United States,VTN
Winnemucca,United States,WMC
Woodward,United States,WWR
Cocoa Beach,United States,\N
Groom Lake,United States,\N
Zanesville,United States,ZZV
Gjadër,Albania,\N
Kukës,Albania,\N
Kuçovë,Albania,\N
Vlorë,Albania,\N
Haskovo,Bulgaria,\N
Gabrovnitsa,Bulgaria,\N
Graf Ignatievo,Bulgaria,\N
Dolna Mitropoliya,Bulgaria,\N
Balchik,Bulgaria,\N
Madrid,Spain,ECV
Castellón de la Plana,Spain,CDT
Teruel,Spain,TEV
Blois/Le Breuil,France,\N
Trento (TN),Italy,\N
Alessandria,Italy,\N
Biella (BI),Italy,\N
Vercelli,Italy,\N
Casale Monferrato,Italy,\N
Varese,Italy,\N
Novi Ligure,Italy,\N
Sarzana (SP),Italy,QLP
Câmpia Turzii,Romania,\N
Mărculeşti,Moldova,\N
Cahul,Moldova,\N
Tiraspol,Moldova,\N
Batajnica,Serbia,BJY
Rubelsanto,Guatemala,RUV
Comayagua,Honduras,XPL
Upala,Costa Rica,UPL
San Nicolás,Cuba,QSN
Pinar Del Rio,Cuba,SNJ
,Saudi Arabia,DWD
,Saudi Arabia,KMX
Riyadh,Saudi Arabia,XXN
Kangan,Iran,KNR
Hamadan,Iran,\N
Karaj,Iran,PYK
Ahmed Al Jaber AB,Kuwait,XIJ
Rayak,Lebanon,\N
Mirpur Khas,Pakistan,\N
Kamra,Pakistan,ATG
Shorkot,Pakistan,\N
Karachi,Pakistan,\N
Sargodha,Pakistan,SGI
Qayyarah,Iraq,RQW
Tikrit,Iraq,\N
Tall Afar,Iraq,\N
Taji,Iraq,\N
Al Cut,Iraq,\N
Nenana,United States,ENN
Wasilla,United States,WWA
Gangshan,Taiwan,\N
,Japan,\N
Iwakuni,Japan,IWK
,Japan,\N
,South Korea,\N
Ie,Japan,IEJ
Surallah,Philippines,AAV
,Philippines,BPH
,Philippines,MXI
Villa Maria,Argentina,\N
Barretos,Brazil,BAT
Taubaté,Brazil,QHP
Tocopilla,Chile,TOQ
Cochrane,Chile,\N
Chañaral,Chile,CNR
Talca,Chile,TLX
Victoria,Chile,ZIC
Taltal,Chile,TTC
Apiay,Colombia,API
Coveñas,Colombia,CVE
La Dorada,Colombia,PAL
Paz De Ariporo,Colombia,PZA
Tunja,Colombia,\N
Tres Esquinas,Colombia,TQS
Marandúa,Colombia,\N
Rioja,Peru,RIJ
Jaén,Peru,JAE
,Venezuela,\N
Tamchy,Kyrgyzstan,IKU
Kant,Kyrgyzstan,\N
Ayaguz,Kazakhstan,\N
Chelkar,Kazakhstan,\N
Kyzyl-Syr,Russia,\N
Vilyuisk,Russia,VYI
,Russia,BGN
Dzhermuk,Armenia,\N
Sovetskaya Gavan,Russia,\N
Sovetskaya Gavan,Russia,GVN
Omsukchan,Russia,\N
Chaybukha,Russia,\N
Keperveem,Russia,\N
Magadan,Russia,\N
Nikolayevsk-na-Amure Airport,Russia,NLI
Palana,Russia,\N
Zheleznogorsk-Ilimsky,Russia,\N
Sarabuz,Ukraine,\N
Saki,Ukraine,\N
Dzhankoy,Ukraine,\N
Zhytomyr,Ukraine,\N
Severomorsk,Russia,\N
St. Petersburg,Russia,\N
Siversky,Russia,\N
Staraya Russa,Russia,\N
Petrozavodsk,Russia,\N
Baranavichi,Belarus,\N
Babruisk,Belarus,\N
Severo-Eniseysk,Russia,\N
Sharypovo,Russia,\N
Omsk,Russia,\N
Murmansk,Russia,\N
Svetlogorsk,Russia,\N
Valek,Russia,\N
Maykop,Russia,\N
Dudinka,Russia,\N
,Russia,VLK
Tashkent,Uzbekistan,\N
Moscow,Russia,\N
Lukhovitsy,Russia,\N
Balabanovo,Russia,\N
Inta,Russia,INA
Izhma,Russia,\N
Kazan,Russia,\N
Zhigansk,Russia,ZIX
Ufa,Russia,\N
Buguruslan,Russia,\N
Samara,Russia,\N
,India,RTC
Polonnaruwa Town,Sri Lanka,HIM
Durgapur,India,RDP
,India,\N
,India,\N
,India,\N
Puttaparthi,India,PUT
Meiktila,Burma,\N
Singapore,Singapore,\N
Soltsy,Russia,\N
Severomorsk,Russia,\N
Kipelovo,Russia,\N
Kamyshin,Russia,\N
Smolensk,Russia,LNX
Rtishchevo,Russia,\N
Alpha,Australia,ABH
,Australia,ARY
,Australia,BLN
,Australia,BZD
,Australia,BWQ
,Australia,CVC
,Australia,CWW
,Australia,CYG
,Australia,CMD
,Australia,DRN
Deniliquin,Australia,DNQ
,Australia,DYA
,Australia,ECH
Forbes,Australia,FRB
,Australia,GUH
,Australia,HXX
,Australia,HTU
,Australia,KRA
,Australia,KPS
,Australia,KGY
Morwell,Australia,TGN
,Australia,MRG
,Australia,RPM
,Australia,QRM
,Australia,PPI
,Australia,SIO
,Australia,SNB
,Australia,SWC
,Australia,TYB
,Australia,TUM
,Australia,WGT
,Australia,WKB
,Australia,QRR
Sale,Australia,SXE
West Wyalong,Australia,WWY
,Australia,NGA
Guanghua,China,LHK
Shiyan,China,WDS
Sunchon,North Korea,\N
Mengnai,China,HTT
,Mongolia,UUN
Bengbu,China,BFU
Rugao,China,RUG
Wuhu,China,WHU
Shanshan,China,SXJ
Yingkou,China,YKH
Shenyang,China,\N
Bogorodskoe,Russia,BQG
Itapiranga,Brazil,\N
Aguas Calientes,Peru,\N
Hyderabad,India,HYD
Vancouver,Canada,\N
Bressaucourt-Porrentruy,Switzerland,\N
Parakou,Benin,PKO
Kandi,Benin,KDC
Sokode,Togo,\N
Mango,Togo,\N
Arnbruck,Germany,\N
Rio de Janeiro,Brazil,\N
Aguachica,Colombia,\N
Hermannsburg,Australia,HMG
Pipalyatjara,Australia,\N
Areyonga,Australia,\N
Tracy,United States,\N
Yuelamu,Australia,\N
Mimili,Australia,\N
Ali-Curung,Australia,\N
Krefeld,Germany,\N
Baidoa,Somalia,BIB
Ampilatwatja,Australia,\N
Petermann,Australia,KCS
Harts Range,Australia,\N
Elliott,Australia,\N
Papunya,Australia,\N
Fregon,Australia,\N
Mt Liebig,Australia,\N
Columbus,United States,\N
Baltrum,Germany,BMR
Skagit,United States,MVW
Goondiwindi,Australia,GOO
Odesa,Ukraine,\N
Lognes,France,\N
Jasper,United States,APT
Evergreen,United States,\N
Decatur,United States,DCU
Glasgow,United States,GLW
Danielson,United States,\N
Docker River,Australia,DKV
Clearfield,United States,\N
Rensselaer,United States,RNZ
Ti Tree,Australia,\N
Sabetta,Russia,SBT
Alxa Left Banner,China,AXF
Svenborg,Denmark,\N
Eger,Hungary,\N
Simberi Island,Papua New Guinea,NIS
Bulolo,Papua New Guinea,BUL
Kintore,Australia,\N
Statesboro,United States,TBR
Utopia,Australia,\N
Nyirripi,Australia,\N
Amata,Australia,AMT
Franz Josef,New Zealand,\N
Erldunda,Australia,EDD
Foz do Iguassu,Brazil,\N
Finke,Australia,FIK
Jaguaruna,Brazil,JJG
Angatja Homeland,Australia,\N
Ihtiman,Bulgaria,\N
Vogtareuth,Germany,\N
Not Specified,New Zealand,\N
New Smyrna Beach,United States,\N
Las vegas,United States,\N
Delta Camp,Botswana,\N
Hwange,Zimbabwe,WKI
Vancouver,Canada,\N
Victoria,Canada,\N
Shushenskoye,Russia,\N
Stockerau,Austria,\N
Klaipeda,Lithuania,KLJ
MINERAL POINT,United States,\N
WEST BEND,United States,ETB
GAYLORD,United States,GLR
ANDERSON,United States,AID
Novi Sad,Serbia,QND
Grundarfjordur,Iceland,GUU
Prairie du Chien,United States,PCD
Kobok,Indonesia,\N
Orlando,United States,\N
Torshavn,Faroe Islands,\N
Otjiwarongo,Namibia,OTJ
Mona,United Kingdom,\N
Rerik,Germany,\N
Cruz,Brazil,\N
Albemarle,United States,\N
Lexington,United States,\N
Davis,United States,\N
Mocksville,United States,\N
Albuquerque,United States,\N
Socorro,United States,\N
Bentonville,United States,\N
Martinsville,United States,\N
Mount Airy,United States,\N
Taos,United States,TSM
Raton,United States,RTN
Ladysmith,United States,\N
Pampa,United States,PPA
Sand Springs,United States,\N
Flippin,United States,FLP
Borger,United States,BGD
Budaoers,Hungary,\N
Jakabszallas,Hungary,\N
Longwood,United Kingdom,HLE
Sankt-Augustin,Germany,BNJ
Nogliki,Russia,NGK
Santa Ynez,United States,SQA
Haixi,China,HXD
Qionghai,China,BAR
Northeim,Germany,\N
Reggio Emilia,Italy,\N
Bowen,Australia,ZBO
Wulanchabu,China,UCB
Odienne,Cote d'Ivoire,KEO
Siguiri,Guinea,GII
Nzerekore,Guinea,NZE
Brockman,Australia,OCM
Shaoyang,China,WGN
Teixeira de Freitas,Brazil,TXF
Spartangurg,United States,SPA
Bajawa,Indonesia,BJW
Gransee,Germany,\N
San Antonio de Pale,Equatorial Guinea,NBN
Huangshan,China,\N
Oyo,Congo (Brazzaville),OLL
Port Hardy,Canada,\N
Parsons,United States,PPF
Phongsaly,Laos,PCQ
Waycross,United States,AYS
Diass,Senegal,DSS
Philipsburg,United States,\N
Portsmouth,United States,PMH
Coonawarra,Australia,\N
Naracoorte,Australia,NAC
Camilla,United States,\N
Clarenville,Canada,\N
Ponta Grossa,Brazil,PGZ
Palenque,Mexico,PQM
Caloundra,Australia,CUD
Clarks Point,United States,CLP
Williston Lake,Canada,\N
Charlottetown,Canada,\N
Doris Lake,Canada,JOJ
Tola,Nicaragua,ECI
Montecristi,Dominican Republic,\N
San Miguel,El Salvador,\N
Sandpoint,United States,\N
Attu,Greenland,QGQ
Kangaatsiaq,Greenland,QPW
Kitsissuarsuit,Greenland,QJE
Niaqornaarsuk,Greenland,\N
Ilimanaq,Greenland,XIQ
Qeqertaq,Greenland,QQT
Saqqaq,Greenland,\N
Savissivik,Greenland,\N
Siorapaluk,Greenland,\N
Aappilattoq,Greenland,\N
Innaarsuit,Greenland,\N
Kangersuatsiaq,Greenland,\N
Kullorsuaq,Greenland,\N
Nuussuaq,Greenland,\N
Tasiusaq,Greenland,\N
Upernavik Kujalleq,Greenland,\N
Aappilattoq,Greenland,\N
Tasiusaq,Greenland,\N
Narsaq Kujalleq,Greenland,\N
Ikamiut,Greenland,QJI
Ammassivik,Greenland,\N
Eqalugaarsuit,Greenland,QFG
Qassimiut,Greenland,\N
Tiniteqilaaq,Greenland,\N
Isortoq,Greenland,\N
Kuummiit,Greenland,\N
Sermiligaaq,Greenland,\N
Ikerasaarsuk,Greenland,QRY
Illorsuit,Greenland,\N
Nuugaatsiaq,Greenland,\N
Saattut,Greenland,\N
Ikerasak,Greenland,\N
Niaqornat,Greenland,\N
Ukkusissat,Greenland,\N
Agua Boa,Brazil,\N
Novo Progresso,Brazil,NPR
Sorriso,Brazil,SMT
Sao Raimundo Nonato,Brazil,\N
Encarnacion,Paraguay,ENO
Amatopo,Suriname,\N
Poeketi,Suriname,\N
Pikienkondre of Miranda,Suriname,\N
Anholt,Denmark,\N
Saint Pierre d'Oleron,France,\N
Semur en Auxois,France,\N
Urzhar,Kazakhstan,UZR
Pyramiden,Norway,\N
Minsk,Belarus,\N
Zermatt,Switzerland,\N
Nikolskoye,Russia,\N
Tilichiki,Russia,\N
Nyurba,Russia,NYR
Batagay-Alyta,Russia,SUK
Ust-Kuyga,Russia,UKG
Verkhnevilyuysk,Russia,VHV
Yuzhno-Kurilsk,Russia,DEE
Yamburg,Russia,\N
Shakhtyorsk,Russia,EKS
Talakan,Russia,TLK
Mama,Russia,\N
Aarhus,Denmark,\N
Troy,United States,\N
Stratford,Canada,\N
Edmundston,Canada,\N
Red Dog,United States,RDB
Impfondo,Congo (Brazzaville),ION
El Bayadh,Algeria,EBH
Zintan,Libya,ZIS
Monkey Bay,Malawi,MYZ
Suwalki,Poland,\N
Birnin Kebbi,Nigeria,\N
Bauchi,Nigeria,BCU
Gombe,Nigeria,GMO
Dutse,Nigeria,\N
Jalingo,Nigeria,\N
Kolda,Senegal,KDA
Manzini,Swaziland,SHO
Kilwa Masoko,Tanzania,KIY
Kilimanjaro,Tanzania,\N
Moshi,Tanzania,QSI
Mansa,Zambia,MNS
Ghazni,Afghanistan,GZI
Baicheng,China,DBC
Longnan,China,LNL
Shangrao,China,SQD
Songyuan,China,YSQ
Jiansanjiang,China,JSJ
Zunyi,China,WMT
Libo,China,LLB
Chengde,China,CDE
Wudalianchi,China,DTU
Ejin Banner,China,EJN
Alxa Right Banner,China,RHT
Holingol,China,HUO
Golog,China,GMQ
Yarkant,China,QSZ
Tezu,India,TEI
Cangyuan,China,CWJ
Lancang Lahu,China,JMJ
Ninglang,China,NLH
Pimenta Bueno,Brazil,PBQ
ARIQUEMES,Brazil,\N
COLNIZA,Brazil,\N
Xinzhou,China,WUT
Zhalantun,China,NZL
ALTA FLORESTA D'OESTE,Brazil,\N
APUI,Brazil,\N
SANTO ANTONIO DO MATUPI,Brazil,\N
CONSELVAN,Brazil,\N
Adampur,India,AIP
Toranagallu,India,VDY
Shirdi,India,SAG
Jeypore,India,PYB
Sumenep,Indonesia,SUP
Batu Islands,Indonesia,\N
Sipora,Indonesia,RKO
Pasir Pangaraian,Indonesia,PPR
Tanjung Balai Karimun,Indonesia,TJB
Kerinci Regency,Indonesia,KRC
Buru Island,Indonesia,NRE
Namlea,Indonesia,NAM
Dobo,Indonesia,DOB
Sanana,Indonesia,SQN
Ayawasi,Indonesia,AYW
Bunyu,Indonesia,BYQ
Buol,Indonesia,UOL
Raha,Indonesia,RAQ
Jask,Iran,JSK
Frankfort,United States,\N
Cheboygan,United States,\N
Kozushima,Japan,\N
Kazarman,Kyrgyzstan,\N
Kerben,Kyrgyzstan,\N
Naryn,Kyrgyzstan,\N
Sainyabuli,Laos,ZBY
Baglung,Nepal,BGL
Rajbiraj,Nepal,RJB
Duqm,Oman,DQM
Palanan,Philippines,\N
Itbayat,Philippines,\N
Catbalogan City,Philippines,\N
Maasin,Philippines,\N
Bantayan,Philippines,\N
Biliran,Philippines,\N
PRIMAVERA D'OESTE,Brazil,\N
PRIMAVERA DO LESTE,Brazil,\N
Croker Island,Australia,CKI
The Granites,Australia,\N
Barimunya,Australia,BYP
Laucala,Fiji,LUC
Yasawa Island,Fiji,YAS
North Shore,New Zealand,\N
Nashville,United States,\N
Okiwi,New Zealand,\N
Waiheke Island,New Zealand,WIK
Karamea,New Zealand,\N
Jastarnia,Poland,\N
Dekai,Indonesia,DEX
Napuka,French Polynesia,NAU
Faaite,French Polynesia,FAC
Nukutavake,French Polynesia,NUK
Vahitahi,French Polynesia,VHZ
Hikueru,French Polynesia,HHZ
Raroia,French Polynesia,RRR
Kauehi,French Polynesia,KHZ
Tatakoto,French Polynesia,TKV
Sasereme,Papua New Guinea,TDS
Boven Digoel,Indonesia,TMH
McKinley Park,United States,\N
Jundiai,Brazil,\N
Berkeley Springs,United States,\N
Foz Do Iguacu,Brazil,\N
Brits,South Africa,\N
West Melton,New Zealand,\N
Rangiora,New Zealand,\N
JARU,Brazil,\N
MACHADINHO D'OESTE,Brazil,\N
Noonkanbah,Australia,NKB
Algeciras,Spain,AEI
Uzyn,Ukraine,\N
COTRIGUACU,Brazil,\N
Kisoro,Uganda,\N
Kasese,Uganda,KSE
Bay St. Louis,United States,\N
Sunchales,Argentina,NCJ
Istanbul,Turkey,IST
Seldovia,United States,SOV
Lutselk'e,Canada,YSG
Engeløy,Norway,\N
Dwangwa,Malawi,DWA
Higleig,South Sudan,HGI
Jackson,United States,\N
Beaufort,United States,\N
Oceanside,United States,\N
Castelo Branco,Portugal,\N
Ponte de Sôr,Portugal,\N
Maia,Portugal,\N
,Bahamas,\N
Kenebetsu,Japan,\N
Natal,Brazil,\N
Ajmer,India,KQH
Kannur,India,CNN
Beijing,China,\N
MANAUS,Brazil,\N
Umuwa,Australia,\N
Temuco,Chile,ZCO
Arathusa,South Africa,ASS
Vidalia,United States,VDI
Granbury,United States,\N
Fulton,United States,\N
Islamabad,Pakistan,ISB
Vumburu,Botswana,\N
Hardap,Namibia,\N
AZRAQ,Jordan,\N
Kirkjubaejarklaustur ,Iceland,\N
COMODORO,Brazil,\N
Whitehorse,Canada,\N
Pertominsk,Russia,\N
Laverton,Australia,\N
Kidston,Australia,\N
Klaksvik,Faroe Islands,\N
Mitchell,United States,MHE
Tubu Tree Camp,Botswana,\N
Geita,Tanzania,GIT
Gitega,Burundi,GID
Murcia,Spain,RMU
Alta Floresta D'Oeste,Brazil,\N
Pelee,Canada,\N
COSTA MARQUES,Brazil,CQS
Mangalore,Australia,\N
San Isidro,Costa Rica,\N
Baku,Azerbaijan,ZXT
Yambol,Bulgaria,JAM
Byaroza,Belarus,\N
Yuanmou,China,YUA
Changsha,China,\N
,China,XEN
Geçitkale,Cyprus,GEC
Mbeya,Tanzania,MBI
Kalocsa/Foktő,Hungary,\N
Sugapa-Papua Island,Indonesia,UGU
Bengaluru,India,\N
Jalal-Abad,Kyrgyzstan,\N
Eilat,Israel,ETM
Al Masna'ah,Oman,MNH
Cagayan de Oro City,Philippines,CGY
Kostomuksha,Russia,\N
Astrakhan,Russia,\N
Kubinka,Russia,\N
